id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
40466323,English-style Basement Suite in D.C.,312608571,Julie,,Historic Anacostia,38.86298,-76.98056,Private room,38,1,25,4/7/2021,1.5,4,84
40471233,"Charming 1BR in Washington DC, Pet-Friendly",48005494,Zeus,,"Shaw, Logan Circle",38.91369,-77.03087,Entire home/apt,157,30,0,,,203,323
40471239,"Furnished, Pet-Friendly 1BR in Washington DC",48005494,Zeus,,"Shaw, Logan Circle",38.9138,-77.03016,Entire home/apt,147,30,1,11/14/2020,0.19,203,345
40471244,"Charming 2BR in Washington DC, Pet-Friendly",48005494,Zeus,,"Shaw, Logan Circle",38.91344,-77.03225,Entire home/apt,233,30,0,,,203,331
40471247,"Lovely 2BR in Washington DC, Pet-Friendly",48005494,Zeus,,"Shaw, Logan Circle",38.91381,-77.03165,Entire home/apt,217,30,0,,,203,234
40471249,"Furnished, Pet-Friendly 2BR in Washington DC",48005494,Zeus,,"Shaw, Logan Circle",38.91244,-77.0324,Entire home/apt,262,30,0,,,203,283
40471255,"Delightful 1BR in Washington DC, Pet-Friendly",48005494,Zeus,,"Shaw, Logan Circle",38.91241,-77.03011,Entire home/apt,137,30,2,4/3/2020,0.14,203,354
40471259,"Pet-Friendly 1BR in Washington DC, Near Sights",48005494,Zeus,,"Shaw, Logan Circle",38.91175,-77.03217,Entire home/apt,140,30,0,,,203,350
40471263,"Pet-Friendly 2BR in Washington DC, Near Sights",48005494,Zeus,,"Shaw, Logan Circle",38.91364,-77.03162,Entire home/apt,230,30,1,3/13/2021,0.77,203,363
40475058,Nice Private Bedroom + Bathroom in North West DC,39144432,Xiomara,,"Brightwood Park, Crestwood, Petworth",38.95933,-77.02405,Private room,30,2,7,3/6/2020,0.42,1,0
40482330,Beautiful house with parking spot near downtown DC,4345736,Berber,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92282,-77.00405,Entire home/apt,149,30,3,3/12/2020,0.2,1,0
40489781,Historic Capitol Hill,73455370,Eric,,"Union Station, Stanton Park, Kingman Park",38.89633,-76.9932,Entire home/apt,230,4,7,4/11/2021,0.44,1,47
40491514,NW DC: near Adams Morgan & Columbia Heights,42771729,Susan,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93253,-77.04111,Entire home/apt,89,5,1,2/22/2020,0.07,1,18
40500030,Stylish Studio in Adams Morgan/Dupont Circle,142993246,Felicia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9181,-77.04226,Entire home/apt,91,1,114,4/18/2021,6.99,2,205
40501907,"Modern, Clean & Comfy Apartment in Capitol Hill",70072639,Alison & Bryan,,"Union Station, Stanton Park, Kingman Park",38.89544,-76.99496,Entire home/apt,116,2,24,4/11/2021,1.46,1,74
40504182,Rooftop Penthouse oasis at Washington Circle,42850357,,,"West End, Foggy Bottom, GWU",38.902,-77.05262,Entire home/apt,135,2,25,4/4/2021,1.54,1,78
40512762,Modern Apt w Private Entrance- 10% off through May,68509410,Max,,"Takoma, Brightwood, Manor Park",38.96848,-77.02511,Entire home/apt,70,2,15,6/11/2020,0.9,1,213
40513350,1 MONTH & LONGER Stays- Entire Apt in Adams Morgan,69203193,Leyla & Matt,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91963,-77.0379,Entire home/apt,65,30,2,3/1/2021,0.22,27,365
40514362,Warm and Welcoming H Street Corridor--Parking!,313666421,Kimberly,,"Union Station, Stanton Park, Kingman Park",38.90308,-76.99899,Entire home/apt,170,5,22,10/26/2020,1.36,1,10
40524187,Newly Renovated English Basement Apartment,28149038,Janice,,"Brightwood Park, Crestwood, Petworth",38.95203,-77.01988,Entire home/apt,85,2,2,1/1/2020,0.12,1,0
40528846,Charming 1 BD 1BA near Dupont&Adams Morgan,38324330,Mei,,"Dupont Circle, Connecticut Avenue/K Street",38.91723,-77.03901,Entire home/apt,150,3,0,,,1,0
40535574,Hydeaway Bed and Breakfast - Master Bedroom,313872722,Gary,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91539,-77.03016,Private room,125,1,6,4/17/2021,0.38,5,179
40544114,Cozy apartment  in the heart of Ivy City,130589043,Shema,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.91418,-76.98502,Private room,54,2,9,11/13/2020,0.54,1,44
40558120,Air Ben & Bailey,314197936,Ben And Bailey,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9163,-77.00537,Entire home/apt,71,14,14,3/28/2021,0.91,1,79
40561900,Hydeaway Bed and Breakfast - Queen bedroom,313872722,Gary,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91499,-77.02916,Private room,75,1,9,4/18/2021,0.63,5,174
40567873,"The View DC: Elegant, King Bed, Parking & Privacy",234050569,Kesha,,Historic Anacostia,38.86312,-76.98324,Entire home/apt,535,2,26,4/18/2021,1.6,1,355
40584251,Best location in the heart of DC social scene!,24755104,Javi,,"Shaw, Logan Circle",38.91341,-77.03243,Private room,43,2,4,7/21/2020,0.25,1,3
40594769,"DC Row Home 2B/1BA, walk to metro, Hot tub",120938370,Renee,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.902,-76.94081,Entire home/apt,500,2,1,12/23/2019,0.06,1,0
40595270,Modern Historic DC Home ★ By Convention Center,187838143,Wendy,,"Howard University, Le Droit Park, Cardozo/Shaw",38.9143,-77.02728,Entire home/apt,393,2,58,4/11/2021,3.66,1,250
40608158,Beautiful Carriage House in heart of Capitol Hill,9009298,Amy,,"Capitol Hill, Lincoln Park",38.8813,-76.991,Entire home/apt,65,14,6,12/14/2020,0.37,1,47
40612056,Spacious 2 bed/2 bath in Dupont Circle,8755994,Nora,,"Dupont Circle, Connecticut Avenue/K Street",38.91315,-77.04229,Entire home/apt,178,2,10,11/10/2020,0.63,1,157
40612308,Furnished Room Available for Capitol Hill Living,294545484,June,,"Capitol Hill, Lincoln Park",38.8867,-76.97689,Private room,56,30,0,,,71,361
40613735,"Newly renovated, hidden gem, 10 min to US Capitol.",69033883,Lindsey,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.86468,-76.97004,Private room,25,1,102,4/16/2021,6.19,2,0
40620454,Cardozo Guesthouse - Pembroke Room,161649426,Kathleen,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91487,-77.03013,Private room,85,2,5,10/18/2020,0.35,4,179
40648469,Vacation home near Downtown DC,139824107,Tad,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90037,-76.97567,Entire home/apt,109,3,20,4/16/2021,1.22,4,355
40655736,Cardozo Guesthouse - Duxbury Room,161649426,Kathleen,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91686,-77.0316,Private room,95,2,3,8/29/2020,0.19,4,180
40656084,Cardozo Guesthouse - Hingham Room,161649426,Kathleen,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91686,-77.02935,Private room,110,2,2,3/31/2020,0.15,4,180
40656549,Cardozo Guesthouse - Norwell Room,161649426,Kathleen,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91688,-77.02965,Private room,125,2,0,,,4,175
40657545,"Heart of DC, Gorgeous Room, Great Price.",314949453,Rosie,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91558,-77.05208,Private room,40,30,4,11/16/2020,0.24,1,54
40664133,DC Vacation home,139824107,Tad,,"Woodridge, Fort Lincoln, Gateway",38.93045,-76.97004,Entire home/apt,109,3,12,4/19/2021,1.08,4,359
40670698,Budget Boutique-- Minutes to Downtown DC!,38952364,Mario,,Historic Anacostia,38.86372,-76.98301,Entire home/apt,60,2,27,4/20/2021,1.71,1,170
40677062,Sunny Oasis in Columbia Heights,16215409,Anna,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93618,-77.03151,Entire home/apt,150,1,0,,,1,0
40697456,Georgetown apartment,89197500,"Diane, Tom, And Kate",,"Georgetown, Burleith/Hillandale",38.90693,-77.06656,Entire home/apt,119,2,9,4/18/2021,1.22,1,75
40706032,Guest Suite w/ Prvte Entry/Prvte Bed&Bath/by Metro,83278191,Renae,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92925,-77.02184,Entire home/apt,38,3,38,4/12/2021,2.35,1,11
40709511,Cozy Artist Studio in the ❤️ of DC,31487104,Lili,,"Dupont Circle, Connecticut Avenue/K Street",38.91339,-77.04474,Entire home/apt,120,2,0,,,1,0
40709622,Artsy & Cozy  Studio Apartment (near Capitol Hill),27012575,Charles,,"Capitol View, Marshall Heights, Benning Heights",38.87808,-76.93723,Entire home/apt,150,1,4,1/1/2021,0.24,1,180
40712972,Spacious downtown suite near convention ctr/metro,27980626,G,,"Shaw, Logan Circle",38.90614,-77.01633,Private room,99,2,1,12/29/2019,0.06,1,0
40716667,Columbia Heights Classy - near metro & restaurants,288196822,,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92907,-77.02741,Private room,60,1,11,3/13/2020,0.69,1,179
40721023,"Luxurious Condo in Heart of NW Wash, DC",76601346,Alexandrinho,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90522,-77.0158,Entire home/apt,69,4,5,3/12/2020,0.32,1,0
40722607,NICE and COZY room in a lovely ap. Downtown DC,32209617,Lorena,,"Dupont Circle, Connecticut Avenue/K Street",38.91197,-77.03458,Private room,50,20,2,12/31/2019,0.12,1,0
40731500,Modern Townhouse with Walk to Metro,2548183,Paul,,"Mayfair, Hillbrook, Mahaning Heights",38.89932,-76.95233,Entire home/apt,99,5,0,,,3,0
40736026,Sojourn the 13th Street Flats,39930655,Nicole,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91674,-77.02817,Entire home/apt,425,30,16,12/6/2020,0.98,125,333
40737478,Large Upscale DC Apartment Close to Capitol Hill!,36884145,,,"Union Station, Stanton Park, Kingman Park",38.90611,-77.0065,Private room,300,1,0,,,1,89
40746257,Fully Furnished Bedroom in Columbia Heights,294545484,June,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92681,-77.0246,Private room,44,30,0,,,71,355
40748525,Hydeaway Bed and Breakfast - Queen Suite,313872722,Gary,,"Shaw, Logan Circle",38.91398,-77.02973,Private room,95,1,19,4/19/2021,1.3,5,169
40750190,Hydeaway Studio - U Street/Cardozo Metro,313872722,Gary,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91471,-77.02821,Entire home/apt,85,1,0,,,5,70
40760187,"NEW! Mid-Mod Home-Walk to Shops, Restaurants, Bars",122382567,Evolve Vacation Rental,,"Shaw, Logan Circle",38.90938,-77.02174,Entire home/apt,252,2,4,4/10/2021,0.28,11,330
40760974,🌟🌟Rare Find.Two Spacious and Cozy rooms in DC.,316604973,Tinbite,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86838,-76.97857,Private room,129,1,3,3/15/2020,0.22,3,184
40772341,Hydeaway 1 Bedroom apartment,313872722,Gary,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91586,-77.02881,Entire home/apt,125,3,0,,,5,47
40777969,The Tiny Aeaea,316806557,Sydney-Alexis,,"Brightwood Park, Crestwood, Petworth",38.94393,-77.01961,Entire home/apt,75,2,1,2/17/2020,0.07,1,55
40779306,Upscale new apt w/ modern comforts,139859248,John,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90642,-76.98466,Entire home/apt,85,2,55,4/10/2021,3.53,1,66
40783246,Private room. Free parking,28313647,Ika,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.89244,-76.92316,Private room,47,1,21,11/15/2020,1.29,1,87
40786381,Luxurious Apartment Centrally Located,296107713,Sílvia,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90178,-77.01564,Entire home/apt,129,1,16,3/8/2020,0.99,1,0
40803545,Brand New Modern 2 Bedroom Apt in Bloomingdale,4484066,Amy,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91416,-77.01147,Entire home/apt,120,2,19,10/11/2020,1.18,1,17
40815014,Modern Luxury in Row House near Convention Center,130434217,Jason,,"Shaw, Logan Circle",38.91166,-77.02268,Entire home/apt,249,3,8,1/15/2021,0.51,1,0
40815353,Amazing historic house.  Close to White House,317393138,Demian,,"Shaw, Logan Circle",38.90917,-77.02915,Entire home/apt,395,2,5,5/31/2020,0.31,1,306
40826512,2nd floor NE DC condo near H St./Union Station,20863273,Eleanor,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90612,-76.98698,Entire home/apt,66,21,1,3/7/2021,0.67,1,0
40828963,Two Cozy and Spacious Rooms close to everything,316604973,Tinbite,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86843,-76.97983,Private room,129,1,1,3/12/2020,0.07,3,0
40849295,Petworth’s Gem,109042782,Sonia,,"Brightwood Park, Crestwood, Petworth",38.94575,-77.02537,Private room,90,2,0,,,1,0
40852630,Cozy & Modern Apartment in Historic Kingman Park,45764040,Nancy,,"Union Station, Stanton Park, Kingman Park",38.89569,-76.98063,Entire home/apt,126,2,6,3/15/2020,0.38,2,0
40872058,Cozy and Comfortable,318207063,Amber,,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",38.85137,-76.96901,Shared room,150,3,0,,,2,364
40886580,Studio In The City!,23352427,Elizabeth,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91494,-77.01547,Entire home/apt,99,3,0,,,1,0
40897645,Apex Rooms in Washington DC,268618822,Fatma,,"Brookland, Brentwood, Langdon",38.92682,-76.97387,Entire home/apt,398,1,20,11/29/2020,1.25,3,266
40900395,Sojourn on 19th-3,39930655,Nicole,,"Dupont Circle, Connecticut Avenue/K Street",38.91339,-77.04337,Entire home/apt,118,7,40,4/6/2021,2.46,125,244
40900667,Sojourn on 19th-9,39930655,Nicole,,"Dupont Circle, Connecticut Avenue/K Street",38.91435,-77.04366,Entire home/apt,119,2,26,4/2/2021,1.65,125,219
40908490,Luxurious Condo in the heart of Washington DC,83219521,Song,,"Shaw, Logan Circle",38.91172,-77.0216,Entire home/apt,289,1,15,3/20/2021,0.94,2,89
40915258,Sunny 1 BD Apt in Classic Chevy Chase DC Home,318753695,Helen,,"Hawthorne, Barnaby Woods, Chevy Chase",38.97269,-77.0647,Entire home/apt,85,30,4,4/5/2021,1.46,1,97
40917369,Comfortable  bedroom.,9462131,,,"Capitol Hill, Lincoln Park",38.89016,-76.98758,Private room,85,30,0,,,2,0
40918906,Secure furnished DuPont Circle apartment,5282899,Jd,,"Dupont Circle, Connecticut Avenue/K Street",38.91242,-77.04242,Entire home/apt,110,7,0,,,1,89
40945181,"Charming, Well Equipped Tenleytown Basement Studio",33873876,Niki,,"Friendship Heights, American University Park, Tenleytown",38.95352,-77.08225,Entire home/apt,80,1,23,1/9/2021,1.44,1,59
40945462,Spacious+Clean  1BR |  Foggy Bottom DC | by GLS,30283594,Global Luxury Suites,,"West End, Foggy Bottom, GWU",38.9015,-77.04878,Entire home/apt,289,5,0,,,34,90
40950741,"Duo Housing, 12 Bed Mixed Dorm",71508455,Duo Housing,,"Shaw, Logan Circle",38.90595,-77.02562,Shared room,31,1,71,4/1/2021,4.91,7,255
40950757,"Duo Housing, 10 Bed Mixed Dorm",71508455,Duo Housing,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90557,-77.02733,Shared room,36,1,3,11/30/2020,0.22,7,255
40950769,"Duo Housing, 8 Bed Mixed Dorm",71508455,Duo Housing,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90534,-77.02759,Shared room,39,1,3,8/28/2020,0.22,7,255
40950779,"Duo Housing, 6 Bed Mixed Dorm",71508455,Duo Housing,,"Shaw, Logan Circle",38.90592,-77.02764,Shared room,41,1,0,,,7,255
40950787,"Duo Housing, 6 Bed Private Dorm",71508455,Duo Housing,,"Shaw, Logan Circle",38.90607,-77.0276,Shared room,39,1,7,3/15/2020,0.48,7,194
40950797,"Duo Housing, 4 Bed Mixed Dorm",71508455,Duo Housing,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90546,-77.02606,Shared room,41,1,1,2/25/2020,0.07,7,194
40950812,"Duo Housing, 2 Bed Mixed Dorm",71508455,Duo Housing,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90546,-77.02637,Shared room,59,1,1,2/21/2020,0.07,7,255
40952081,Basement Bedroom near red and green line,31251734,Rosalynn,,"North Michigan Park, Michigan Park, University Heights",38.94702,-76.99954,Private room,48,30,2,5/31/2020,0.13,4,89
40961021,Spacious 1BR APT | Full Kitchen | Gym | Wi-Fi,30283594,Global Luxury Suites,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89927,-77.03404,Entire home/apt,226,2,12,11/9/2020,0.77,34,364
40962219,Spacious 1BR | Steps to GW University | by GLS,30283594,Global Luxury Suites,,"West End, Foggy Bottom, GWU",38.90182,-77.05041,Entire home/apt,179,21,1,5/30/2020,0.09,34,89
40964440,Spacious 1BR | Work Desk+WiFi | Steps 2 Metro |GLS,30283594,Global Luxury Suites,,"West End, Foggy Bottom, GWU",38.90131,-77.04861,Entire home/apt,233,3,0,,,34,364
40971368,Spacious 3BR Home Near Capitol Hill & Parks,48005494,Zeus,,"Union Station, Stanton Park, Kingman Park",38.8954,-77.00122,Entire home/apt,241,30,0,,,203,295
40988436,Oasis in the City,106426179,Deb,,"Takoma, Brightwood, Manor Park",38.96938,-77.02518,Private room,54,60,1,3/19/2020,0.08,7,236
41001530,Big private room in DC,178429569,Alex,,"Takoma, Brightwood, Manor Park",38.97019,-77.02728,Private room,80,1,0,,,1,365
41011043,Quaint 1BR in Historic 1800's DuPont Brownstone!,205105773,Anita,,"Dupont Circle, Connecticut Avenue/K Street",38.91,-77.04118,Entire home/apt,121,2,30,3/20/2021,1.9,8,68
41011067,Beautiful Suite w/ Separate Entrance and Parking,63952665,Greg And Lola,,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",38.85492,-76.96663,Entire home/apt,400,2,14,6/30/2020,1.04,1,0
41011192,Spacious 4BR/4BA with Parking &Private Roof Deck!,205105773,Anita,,"Dupont Circle, Connecticut Avenue/K Street",38.91711,-77.03589,Entire home/apt,354,2,34,4/4/2021,2.12,8,114
41024183,Beautiful 1BR | Furnished Apt | Wi-Fi | Near Metro,30283594,Global Luxury Suites,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89925,-77.0341,Entire home/apt,211,2,12,3/21/2021,0.8,34,363
41028528,"Cap Hill Corner-Clean, Cozy, Private, Parking",43617494,Karen,,"Union Station, Stanton Park, Kingman Park",38.89717,-77.0001,Entire home/apt,122,2,48,4/18/2021,3.14,1,106
41030086,Spacious apt in heart of DC with  massive terrace!,32956732,Mahwish,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91964,-77.03232,Entire home/apt,130,2,2,9/20/2020,0.27,1,94
41030878,Adams Morgan/Nat'l Zoo 1BR Apt #14,23193071,Michael,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92686,-77.04319,Entire home/apt,60,60,0,,,13,278
41033518,DC Modern in Foggy Bottom / GW,1864688,Blü Properties,,"West End, Foggy Bottom, GWU",38.90242,-77.05183,Entire home/apt,95,1,42,3/22/2021,2.69,15,77
41049221,Affordable sleep 6 renovated ground floor unit,265391427,Darryl,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.86379,-76.96923,Entire home/apt,70,3,29,4/14/2021,1.84,6,100
41049584,Capitol City Dreams,177481753,Micah,,"River Terrace, Benning, Greenway, Dupont Park",38.89067,-76.9485,Entire home/apt,70,2,2,10/19/2020,0.26,1,159
41049930,Rare affordable DC renovated sleep 18  tri-condos,265391427,Darryl,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.86385,-76.96848,Entire home/apt,270,3,10,3/27/2021,0.72,6,86
41050961,Split Level Sleep 12 Condo Units A&G,265391427,Darryl,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.86575,-76.96989,Entire home/apt,170,3,12,4/10/2021,0.84,6,0
41050978,Private Room in H Street Mural Rowhome,97793968,Sarah,,"Union Station, Stanton Park, Kingman Park",38.9001,-76.98967,Private room,72,1,2,10/11/2020,0.31,1,0
41062883,"Private room in Georgetown/Glover Park, best deal",9286163,Olena,,"Cathedral Heights, McLean Gardens, Glover Park",38.92256,-77.07653,Private room,95,1,0,,,5,365
41063366,"Work from B&B in Style, Chill in Rock Creek Park",6135034,Amanda,,"Takoma, Brightwood, Manor Park",38.96674,-77.03293,Entire home/apt,90,3,11,4/11/2021,1.62,1,120
41077346,Urban Dwelling,31992006,Joanna,,"North Cleveland Park, Forest Hills, Van Ness",38.9541,-77.07052,Entire home/apt,67,2,0,,,1,323
41078150,Luxurious Apartment in the Heart of Historic H st.,50377070,Hideya,,"Union Station, Stanton Park, Kingman Park",38.89956,-76.98594,Entire home/apt,97,1,9,3/29/2020,0.57,1,0
41123506,"Cozy bedroom near Fort Totten, behind Catholic U",48322327,Adwoa,,"North Michigan Park, Michigan Park, University Heights",38.94397,-76.99743,Private room,40,2,22,1/7/2021,1.39,4,55
41131515,Cozy and convenient apartment in Cleveland Park,15836333,Sonia,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93298,-77.0625,Entire home/apt,115,1,54,4/20/2021,3.61,1,153
